ID,Level,X Coordinate,Y Coordinate,Mode,Zone,Biome,Chroma,???
9135,12,9,14,Terrain,Muxtai X1,42,Flow,40761
9136,13,20,12,Terrain,Hypermage,53,Pulse,48788
9137,6,1,18,Terrain,Ender,9,Pulse,44493
9138,11,8,15,Terrain,[BLOOD],69,Pulse,46957
9139,14,10,32,Terrain,Riso,46,Flow,36080
9140,13,32,1,Terrain,Hypermage,63,Flow,53171
9141,13,30,33,Terrain,Nightrose,65,Flow,29550
9142,10,11,6,Terrain,[SEP],57,Flow,33130
9143,13,5,34,Terrain,Mecha,51,Flow,33758
9144,6,2,8,Terrain,Bubble,38,Pulse,36764
9145,14,25,11,Terrain,Riso,72,Pulse,41565
9146,13,6,2,Terrain,Hypermage,68,Flow,52086
9147,14,9,41,Terrain,Holo,3,Pulse,53760
9148,13,6,33,Terrain,Mecha,50,Pulse,39860
9149,16,7,12,Terrain,Mould,70,Hyper,38432
9150,13,36,43,Terrain,Valeria,50,Pulse,19002
9151,14,46,35,Terrain,Mirage,2,Flow,39596
9152,3,3,6,Terrain,Kairo,17,Flow,50213
9153,19,7,7,Terrain,Alto,13,Flow,27080
9154,7,3,17,Terrain,Mt Zuka,8,Hyper,43205
9155,15,14,4,Terrain,pfpfpfpbbx80,67,Flow,49823
9156,10,9,23,Terrain,[HYCA],46,Flow,34898
9157,14,3,24,Terrain,Mirage,43,Flow,35680
9158,2,0,2,Terrain,Kairo,58,Pulse,24498
9159,14,47,3,Terrain,Shiro,23,Pulse,45164
9160,14,7,34,Terrain,Mirage,32,Hyper,41216
9161,9,15,11,Terrain,Dhampir,84,Flow,47667
9162,4,14,11,Terrain,Kairo,56,Flow,24903
9163,13,36,13,Daydream,Dynacrypts,58,Flow,27184
9164,13,3,38,Terrain,Mecha,50,Flow,41286
9165,11,10,22,Terrain,[BOSS],82,Flow,29089
9166,13,35,38,Terrain,Arc,43,Flow,44293
9167,4,3,11,Terrain,Kairo,2,Pulse,28792
9168,14,33,14,Terrain,Exduo,46,Pulse,51136
9169,12,9,10,Terrain,Palace,45,Flow,32431
9170,8,15,10,Terrain,Calyx,63,Flow,53028
9171,16,13,3,Terrain,Treasure,49,Pulse,47844
9172,11,18,7,Terrain,[HOME],50,Flow,22240
9173,14,20,3,Terrain,Holo,47,Pulse,25632
9174,9,3,2,Terrain,Dhampir,88,Flow,48579
9175,14,22,40,Terrain,Riso,80,Pulse,44875
9176,6,2,0,Terrain,Toad,39,Flow,45299
9177,13,46,19,Terrain,Hypermage,46,Flow,29089
9178,9,5,12,Terrain,Wastelands,89,Pulse,36984
9179,16,12,4,Terrain,Blossom,40,Pulse,51293
9180,8,3,14,Terrain,Cradle,39,Pulse,41565
9181,6,4,20,Terrain,Ender,2,Pulse,40789
9182,10,2,11,Terrain,[SEP],65,Pulse,44923
9183,13,47,22,Terrain,Arc,49,Pulse,42733
9184,17,2,5,Terrain,Alto,60,Pulse,48467
9185,14,0,12,Terrain,Holo,45,Pulse,39843
9186,13,40,36,Terrain,Killscreen,58,Flow,53663
9187,11,25,6,Terrain,[HOME],48,Flow,33854
9188,10,31,12,Terrain,[CUR2],21,Flow,14181
9189,19,3,5,Terrain,Alto,8,Flow,44306
9190,11,14,14,Terrain,[SOON],28,Flow,49683
9191,15,16,7,Terrain,Pepo,49,Flow,40058
9192,11,25,13,Terrain,[HOME],61,Flow,37808
9193,14,21,4,Terrain,Holo,36,Flow,19055
9194,7,21,6,Terrain,Zerinia,75,Flow,46501
9195,14,39,16,Terrain,Shiro,31,Hyper,29398
9196,13,40,13,Terrain,Hypermage,4,Pulse,37781
9197,8,11,14,Terrain,Akileaf,62,Pulse,33746
9198,13,9,19,Terrain,Grove,64,Pulse,31509
9199,13,36,0,Terrain,Hypermage,70,Pulse,45144
9200,10,28,24,Terrain,[SEP],24,Flow,44860
9201,2,4,2,Terrain,Kairo,81,Flow,29493
9202,14,41,25,Terrain,Riso,43,Pulse,53217
9203,14,28,23,Terrain,Holo,48,Plague,52439
9204,14,24,39,Terrain,Mirage,62,Flow,41615
9205,7,18,22,Daydream,Jadeite,45,Pulse,52822
9206,8,9,2,Terrain,Kippsun,6,Flow,45349
9207,14,15,43,Terrain,Hyphae,43,Pulse,51088
9208,10,15,7,Terrain,[YUNA],43,Pulse,41154
9209,13,9,46,Terrain,Arc,35,Hyper,40462
9210,18,0,4,Terrain,Alto,4,Flow,40308
9211,11,14,26,Terrain,[MENU],43,Hyper,38059
9212,9,10,15,Terrain,Wastelands,85,Pulse,40634
9213,14,38,15,Terrain,Mirage,47,Pulse,24664
9214,14,28,31,Terrain,Shiro,67,Flow,48905
9215,14,19,21,Terrain,Holo,56,Flow,47461
9216,10,13,1,Terrain,[YUNA],33,Pulse,39494
9217,16,11,6,Terrain,Ouallada,48,Pulse,42653
9218,14,5,36,Terrain,Holo,65,Flow,51051
9219,11,10,10,Terrain,[MENU],45,Pulse,52372
9220,17,10,13,Terrain,Alto,46,Flow,47499
9221,12,9,0,Terrain,Palace,30,Flow,51222
9222,14,26,43,Terrain,Riso,54,Pulse,39742
9223,6,23,0,Terrain,Bubble,34,Pulse,30637
9224,14,45,9,Terrain,Holo,44,Flow,33364
9225,7,17,4,Terrain,Intro Forest,6,Flow,45840
9226,8,8,17,Terrain,Akileaf,11,Flow,47366
9227,17,11,1,Terrain,Alto,5,Flow,16992
9228,16,9,14,Terrain,Dread,46,Flow,53785
9229,14,32,14,Terrain,Warp,2,Pulse,32661
9230,7,9,10,Terrain,Zerinia,43,Flow,45224
9231,13,0,40,Terrain,Mecha,6,Flow,37674
9232,15,12,0,Terrain,Avidana,37,Pulse,49691
9233,8,10,1,Terrain,Calyx,64,Flow,42060
9234,13,44,21,Terrain,Hypermage,31,Flow,37679
9235,7,1,2,Terrain,Intro Forest,69,Pulse,47519
9236,14,13,29,Terrain,Warp,23,Flow,33113
9237,4,9,5,Terrain,Kairo,50,Flow,41078
9238,5,2,13,Terrain,Royal,89,Pulse,35156
9239,6,8,21,Terrain,Toad,3,Hyper,51176
9240,10,1,7,Terrain,[SEP],85,Pulse,39287
9241,13,43,26,Terrain,Arc,5,Hyper,53865
9242,14,10,34,Terrain,Hyphae,48,Pulse,22338
9243,10,8,17,Terrain,[HYCA],44,Flow,35105
9244,13,21,40,Terrain,Dynacrypts,72,Flow,41472
9245,14,34,1,Terrain,Riso,35,Pulse,33355
9246,8,3,16,Terrain,Cradle,64,Plague,25279
9247,17,10,5,Terrain,Alto,57,Flow,47736
9248,8,1,13,Terrain,Akileaf,26,Pulse,50110
9249,16,2,22,Daydream,Treasure,48,Flow,31743
9250,16,9,15,Terrain,Treasure,56,Hyper,45014
9251,10,24,0,Terrain,[HYCA],38,Flow,40498
9252,9,14,6,Terrain,Dhampir,3,Pulse,31027
9253,10,25,25,Terrain,[YUNA],36,Pulse,19925
9254,14,44,2,Terrain,Mirage,49,Pulse,42029
9255,13,13,25,Terrain,Grove,22,Flow,45759
9256,14,43,36,Terrain,Shiro,49,Pulse,42446
9257,11,1,3,Terrain,[BLOOD],58,Flow,35762
9258,7,17,18,Terrain,Zerinia,46,Flow,50462
9259,15,0,18,Terrain,Pepo,44,Pulse,51637
9260,6,10,8,Terrain,Rocket,28,Flow,47728
9261,15,8,21,Terrain,pfpfpfpbbx80,62,Flow,45744
9262,13,22,15,Terrain,Nightrose,45,Hyper,29547
9263,15,15,5,Terrain,pfpfpfpbbx80,49,Flow,37668
9264,14,38,38,Terrain,Holo,54,Flow,38222
9265,8,7,18,Terrain,Akileaf,33,Flow,53717
9266,13,22,38,Terrain,Arc,66,Hyper,47779
9267,14,42,38,Terrain,Shiro,55,Flow,53717
9268,13,45,10,Terrain,Hypermage,80,Pulse,49222
9269,10,3,5,Terrain,[YUNA],71,Flow,46095
9270,15,20,4,Terrain,Venmon,22,Pulse,26426
9271,4,6,7,Terrain,Kairo,51,Flow,52702
9272,10,29,7,Terrain,[CUR2],44,Flow,50809
9273,13,16,40,Terrain,Hypermage,64,Flow,40059
9274,16,11,23,Terrain,Mould,54,Flow,20418
9275,11,3,16,Terrain,[DARK],43,Pulse,51852
9276,14,3,43,Terrain,Shiro,36,Flow,50913
9277,16,11,5,Daydream,Ouallada,68,Pulse,35833
9278,16,6,3,Terrain,Greysunn,45,Flow,51523
9279,11,3,4,Terrain,[BLOOD],18,Flow,45683
9280,10,31,15,Terrain,[MOON],72,Pulse,39182
9281,8,14,18,Terrain,Calyx,28,Flow,41588
9282,14,3,46,Terrain,Hyphae,21,Flow,39677
9283,11,14,2,Terrain,[MENU],83,Pulse,37258
9284,16,12,8,Terrain,Greysunn,49,Flow,18843
9285,13,25,19,Terrain,Mecha,59,Hyper,50433
9286,11,27,27,Terrain,[DARK],51,Flow,29179
9287,5,14,10,Terrain,Tetsu,90,Pulse,50668
9288,13,21,23,Terrain,Nightrose,54,Hyper,53287
9289,9,4,5,Terrain,Aria,84,Flow,38767
9290,14,20,37,Terrain,Riso,25,Flow,23462
9291,15,17,6,Terrain,pfpfpfpbbx80,56,Pulse,40615
9292,14,34,33,Terrain,Mirage,42,Flow,31547
9293,13,30,10,Daydream,Nightrose,56,Flow,38178
9294,17,0,5,Daydream,Alto,57,Flow,42480
9295,9,4,4,Daydream,Wastelands,32,Flow,34099
9296,10,18,21,Terrain,[HYCA],28,Pulse,36459
9297,13,7,40,Terrain,Mecha,66,Hyper,35114
9298,10,28,14,Terrain,[NEON],50,Pulse,37398
9299,14,31,13,Terrain,Holo,72,Pulse,23453
9300,3,2,6,Terrain,Kairo,72,Flow,31851
9301,13,5,31,Terrain,Nightrose,46,Flow,30934
9302,13,10,14,Terrain,Hypermage,55,Flow,52379
9303,16,18,3,Terrain,Greysunn,50,Flow,32277
9304,14,40,44,Terrain,Hyphae,24,Pulse,37895
9305,8,4,4,Terrain,Promiselands,72,Flow,39164
9306,16,10,21,Terrain,Greysunn,55,Flow,46509
9307,14,40,25,Terrain,Riso,72,Pulse,53225
9308,16,15,14,Terrain,Uwo,58,Flow,52366
9309,14,26,19,Terrain,Holo,42,Flow,34885
9310,14,6,13,Terrain,Hyphae,48,Pulse,33829
9311,8,4,9,Terrain,Cradle,65,Flow,48568
9312,12,13,9,Terrain,Muxtai X1,48,Flow,32032
9313,13,9,41,Terrain,Mecha,4,Pulse,41087
9314,15,14,21,Terrain,Blushing,3,Flow,18321
9315,19,3,2,Terrain,Alto,1,Pulse,47789
9316,14,12,5,Terrain,Hyphae,36,Hyper,36965
9317,6,9,16,Terrain,Ender,20,Flow,12259
9318,12,4,15,Terrain,Palace,42,Pulse,53556
9319,13,29,27,Terrain,Hypermage,34,Flow,40539
9320,6,7,7,Terrain,Ender,44,Pulse,18146
9321,7,2,16,Terrain,Jadeite,46,Flow,35065
9322,14,11,18,Terrain,Holo,51,Flow,53360
9323,13,46,47,Terrain,Arc,62,Flow,31631
9324,10,17,27,Terrain,[CUR2],3,Flow,37575
9325,9,5,9,Terrain,Wastelands,85,Flow,42436
9326,14,44,1,Terrain,Mirage,24,Hyper,51812
9327,10,18,12,Terrain,[CUR2],25,Pulse,43921
9328,10,16,21,Terrain,[NEON],68,Flow,48836
9329,15,8,11,Terrain,Linosim,33,Pulse,33660
9330,13,42,18,Terrain,Nightrose,8,Flow,40659
9331,6,22,17,Terrain,Angel,33,Flow,32193
9332,14,21,17,Terrain,Radiant,72,Flow,37479
9333,7,15,0,Terrain,Intro Forest,64,Flow,32332
9334,11,27,23,Terrain,[BOSS],54,Hyper,28980
9335,5,15,2,Terrain,Tetsu,90,Pulse,41447
9336,14,26,8,Terrain,Mirage,70,Flow,21007
9337,14,21,33,Terrain,Hyphae,9,Flow,29069
9338,10,30,23,Terrain,[YUNA],46,Flow,45042
9339,14,6,34,Terrain,Mirage,49,Flow,49087
9340,15,0,6,Terrain,Venmon,34,Hyper,36376
9341,13,14,34,Terrain,Mecha,57,Flow,38719
9342,3,0,3,Terrain,Kairo,81,Pulse,45794
9343,13,8,46,Terrain,Arc,44,Flow,43280
9344,17,6,9,Terrain,Alto,71,Flow,41178
9345,8,14,0,Terrain,Kippsun,62,Flow,35232
9346,8,9,17,Terrain,Akileaf,11,Flow,50379
9347,3,2,0,Daydream,Kairo,29,Flow,37594
9348,16,19,16,Daydream,Ouallada,45,Flow,15640
9349,14,37,16,Terrain,Hyphae,9,Flow,39982
9350,14,43,24,Terrain,Riso,49,Flow,52466
9351,8,7,15,Terrain,Cradle,17,Pulse,52560
9352,7,12,5,Terrain,First Earth,9,Flow,33166
9353,13,22,39,Terrain,Arc,22,Hyper,53753
9354,12,8,7,Daydream,Muxtai X1,32,Pulse,38365
9355,13,5,28,Terrain,Nightrose,53,Flow,11980
9356,14,31,38,Terrain,Holo,33,Flow,50483
9357,13,4,36,Terrain,Mecha,24,Hyper,49311
9358,13,38,1,Terrain,Arc,32,Flow,53380
9359,13,4,15,Terrain,Hypermage,80,Pulse,9148
9360,11,15,26,Daydream,[MENU],4,Flow,19200
9361,11,3,12,Terrain,[DARK],7,Flow,33333
9362,13,0,34,Terrain,Hypermage,58,Pulse,10540
9363,14,16,5,Terrain,Shiro,2,Flow,46564
9364,13,31,13,Terrain,Arc,31,Flow,36788
9365,5,9,6,Terrain,Royal,88,Flow,47746
9366,8,18,19,Terrain,Cradle,60,Pulse,38477
9367,16,13,12,Terrain,Uwo,63,Pulse,26866
9368,6,7,17,Terrain,Mori,31,Pulse,26151
9369,19,2,6,Terrain,Alto,39,Pulse,48115
9370,11,28,8,Terrain,[BLOOD],52,Flow,43150
9371,13,27,0,Terrain,Nightrose,47,Flow,41248
9372,14,0,39,Terrain,Mirage,44,Flow,43163
9373,14,16,43,Terrain,Riso,8,Pulse,44422
9374,16,17,10,Terrain,Blossom,1,Hyper,24758
9375,17,10,10,Terrain,Alto,91,Flow,42542
9376,13,4,43,Terrain,Grove,53,Pulse,29577
9377,7,2,12,Terrain,First Earth,21,Flow,46404
9378,7,2,22,Terrain,Zerinia,9,Hyper,25828
9379,16,19,8,Terrain,Mould,8,Flow,43599
9380,11,31,21,Terrain,[BLOOD],50,Flow,37270
9381,6,20,18,Terrain,Mori,63,Pulse,45130
9382,7,9,9,Daydream,Intro Forest,47,Flow,48207
9383,14,7,21,Terrain,Holo,44,Pulse,46931
9384,4,15,11,Terrain,Kairo,50,Pulse,22250
9385,14,42,27,Terraform,Exduo,50,Pulse,39669
9386,14,42,29,Terrain,Riso,44,Flow,45318
9387,13,44,5,Terrain,Dynacrypts,58,Flow,53549
9388,13,24,9,Terrain,Mecha,23,Pulse,48979
9389,13,45,24,Terrain,Hypermage,23,Pulse,44554
9390,14,37,29,Terrain,Exduo,47,Flow,7619
9391,16,4,12,Terrain,Uwo,62,Flow,34088
9392,6,5,9,Terrain,Toad,29,Flow,48214
9393,10,16,0,Terrain,[SUN],8,Pulse,48443
9394,11,8,1,Terrain,[WEN],6,Flow,31090
9395,7,20,0,Terrain,Intro Forest,26,Flow,50060
9396,15,17,13,Terrain,Linosim,37,Flow,26065
9397,11,7,7,Terrain,[DARK],50,Pulse,39586
9398,13,17,33,Terrain,Hypermage,40,Flow,38505
9399,14,34,41,Terrain,Holo,46,Pulse,38514
9400,7,21,22,Terrain,Zerinia,55,Flow,51183
9401,14,47,47,Terrain,Riso,45,Flow,52460
9402,13,23,27,Terrain,Arc,47,Flow,28280
9403,11,15,3,Terrain,[HOME],61,Flow,33054
9404,6,2,9,Terrain,Bubble,1,Hyper,46776
9405,14,40,6,Terrain,Riso,29,Flow,46120
9406,17,12,10,Daydream,Alto,52,Hyper,52935
9407,14,39,2,Terrain,Exduo,72,Flow,53354
9408,14,18,15,Terrain,Hyphae,53,Pulse,45874
9409,13,26,41,Terrain,Hypermage,56,Hyper,16839
9410,14,35,2,Terrain,Exduo,27,Flow,38054
9411,14,31,2,Terrain,Hyphae,80,Flow,27531
9412,11,5,11,Terrain,[DARK],83,Flow,42807
9413,16,19,10,Terrain,Ouallada,60,Flow,24774
9414,8,17,8,Terrain,Akileaf,26,Flow,29739
9415,1,3,0,Terrain,Kairo,89,Flow,46185
9416,11,8,18,Terrain,[BOSS],42,Flow,45887
9417,7,6,23,Terrain,Mt Zuka,4,Flow,45564
9418,8,15,6,Terrain,Akileaf,61,Flow,25879
9419,11,15,14,Terrain,[SOON],42,Flow,41509
9420,8,11,23,Terrain,Kippsun,63,Flow,31762
9421,13,4,29,Terrain,Hypermage,2,Flow,15270
9422,14,21,45,Terrain,Exduo,35,Flow,50793
9423,4,8,3,Terrain,Kairo,55,Hyper,32688
9424,17,12,13,Terrain,Alto,79,Flow,33380
9425,14,19,0,Terrain,Holo,41,Flow,33128
9426,13,39,22,Terrain,Arc,50,Flow,23917
9427,7,13,15,Terrain,Intro Forest,0,Flow,53392
9428,15,0,2,Terrain,Linosim,7,Pulse,25465
9429,10,10,25,Terrain,[HYCA],30,Flow,28905
9430,14,44,38,Terrain,Shiro,34,Pulse,39161
9431,13,10,7,Terrain,Hypermage,40,Pulse,40081
9432,13,8,17,Terrain,Nightrose,61,Pulse,49206
9433,11,26,7,Terrain,[WEN],68,Flow,53230
9434,13,11,40,Terrain,Mecha,42,Pulse,45992
9435,10,22,29,Terrain,[NEON],67,Hyper,50251
9436,5,8,6,Terrain,Royal,84,Flow,46532
9437,14,16,16,Terrain,Mirage,71,Flow,47683
9438,4,4,1,Daydream,Kairo,54,Flow,44200
9439,10,23,16,Terrain,[CUR2],11,Hyper,51855
9440,13,47,15,Terrain,Nightrose,23,Pulse,49467
9441,13,32,35,Terrain,Nightrose,56,Flow,46646
9442,15,5,5,Terrain,Blushing,46,Pulse,37050
9443,6,22,23,Terrain,Toad,29,Hyper,49667
9444,13,34,46,Terrain,Dynacrypts,46,Flow,17067
9445,14,30,8,Terrain,Radiant,45,Flow,49188
9446,13,47,17,Terrain,Hypermage,65,Pulse,44300
9447,10,18,2,Terrain,[SEP],58,Flow,30777
9448,8,19,1,Terrain,Everglades,59,Flow,30894
9449,11,0,3,Terrain,[BLOOD],0,Flow,49623
9450,14,40,41,Terrain,Shiro,44,Flow,52038
9451,2,1,5,Terrain,Kairo,65,Flow,42761
9452,14,35,19,Terrain,Riso,38,Pulse,44095
9453,5,4,4,Terrain,Xleph,84,Pulse,44856
9454,8,5,1,Terrain,Promiselands,60,Pulse,49131
9455,11,8,14,Terrain,[BLOOD],68,Flow,44447
9456,13,6,45,Terrain,Hypermage,50,Hyper,46697
9457,10,10,6,Terrain,[SEP],63,Pulse,33292
9458,15,4,12,Terrain,Linosim,62,Flow,52099
9459,11,26,22,Terrain,[MENU],63,Flow,22795
9460,16,12,23,Terrain,Blossom,56,Flow,21178
9461,9,15,1,Terrain,Dhampir,7,Flow,50317
9462,13,6,4,Terrain,Nightrose,51,Flow,39610
9463,11,5,7,Terrain,[DARK],84,Flow,22280
9464,13,40,38,Terrain,Killscreen,55,Pulse,43507
9465,12,15,8,Terrain,Palace,34,Flow,49323
9466,6,7,2,Terrain,Bubble,30,Pulse,15545
9467,13,25,37,Daydream,Nightrose,75,Pulse,46355
9468,14,0,32,Terrain,Exduo,47,Flow,24281
9469,14,22,13,Terrain,Riso,22,Flow,22681
9470,18,3,1,Terrain,Alto,47,Pulse,20538
9471,11,6,3,Terrain,[WEN],46,Pulse,41740
9472,8,15,2,Terrain,Everglades,30,Flow,53057
9473,14,18,23,Terrain,Holo,60,Flow,45756
9474,6,3,7,Terrain,Bubble,26,Pulse,26549
9475,8,16,11,Terrain,Calyx,16,Hyper,49495
9476,13,33,44,Terrain,Dynacrypts,54,Pulse,5595
9477,11,26,14,Terrain,[MENU],65,Flow,42292
9478,6,7,8,Terrain,Toad,50,Flow,8907
9479,10,29,20,Terrain,[CUR2],37,Flow,20850
9480,13,25,0,Terrain,Nightrose,48,Flow,23925
9481,13,32,42,Terrain,Arc,61,Flow,43245
9482,13,4,34,Terrain,Grove,34,Flow,42413
9483,13,16,15,Terrain,Hypermage,22,Flow,52366
9484,11,11,19,Terrain,[MENU],28,Flow,40120
9485,13,31,0,Terrain,Hypermage,61,Flow,43372
9486,4,2,1,Terrain,Kairo,54,Flow,35638
9487,14,42,0,Terraform,Hyphae,55,Pulse,46634
9488,6,10,10,Terrain,Rocket,5,Flow,40342
9489,15,10,15,Terrain,Linosim,38,Flow,28458
9490,7,18,21,Terrain,Jadeite,12,Flow,37390
9491,14,37,22,Terrain,Riso,80,Flow,46841
9492,11,11,6,Terrain,[DARK],35,Flow,46888
9493,11,22,5,Terrain,[DARK],19,Pulse,49074
9494,3,5,2,Terrain,Kairo,80,Flow,36968
9495,11,0,6,Daydream,[BLOOD],43,Flow,43993
9496,6,0,17,Terrain,Bubble,12,Flow,51094
9497,10,20,8,Terrain,[CUR2],72,Flow,49304
9498,6,4,22,Terrain,Ender,0,Flow,50930
9499,4,13,12,Terrain,Kairo,50,Flow,42579
9500,11,28,22,Terrain,[BLOOD],44,Hyper,31622
9501,10,16,20,Terrain,[NEON],47,Flow,49491
9502,17,15,11,Terrain,Alto,5,Pulse,25762
9503,13,26,2,Terrain,Grove,37,Flow,17276
9504,13,43,38,Terrain,Valeria,62,Pulse,52789
9505,12,4,10,Terrain,Palace,42,Flow,44410
9506,15,2,4,Terrain,Linosim,30,Flow,38881
9507,14,36,2,Terrain,Exduo,6,Pulse,48144
9508,6,8,10,Terrain,Rocket,34,Flow,37126
9509,13,47,18,Terrain,Hypermage,58,Pulse,37903
9510,16,19,7,Terrain,Blossom,64,Pulse,45160
9511,13,17,22,Terrain,Grove,66,Flow,23987
9512,17,0,9,Terrain,Alto,66,Flow,25361
9513,14,14,45,Terrain,Shiro,42,Pulse,48320
9514,13,21,29,Terrain,Dynacrypts,64,Pulse,22955
9515,13,6,18,Terrain,Nightrose,72,Flow,42480
9516,11,26,19,Terrain,[BLOOD],60,Flow,50621
9517,10,0,22,Terrain,[YUNA],83,Flow,46085
9518,7,7,2,Terrain,Intro Forest,17,Pulse,16929
9519,14,26,15,Terrain,Holo,35,Flow,39391
9520,13,34,0,Terrain,Hypermage,50,Pulse,44466
9521,14,34,40,Terrain,Holo,31,Flow,37915
9522,10,21,26,Terrain,[CUR2],44,Flow,35099
9523,13,38,23,Terrain,Arc,7,Pulse,46125
9524,7,10,0,Terrain,Intro Forest,49,Flow,51879
9525,8,16,14,Terrain,Calyx,28,Pulse,44969
9526,13,0,4,Terrain,Grove,65,Flow,35645
9527,6,16,16,Terrain,Bubble,30,Flow,42682
9528,14,33,13,Terrain,Warp,58,Pulse,43832
9529,6,16,13,Terrain,Ender,63,Flow,32343
9530,5,13,6,Terrain,Tetsu,89,Flow,50286
9531,11,25,23,Terrain,[HOME],53,Flow,49696
9532,8,15,19,Terrain,Kippsun,30,Pulse,21412
9533,17,5,12,Terrain,Alto,71,Flow,45859
9534,14,7,26,Terrain,Mirage,46,Flow,32541
9535,11,15,31,Terrain,[MENU],53,Flow,49901
9536,13,41,27,Terrain,Dynacrypts,66,Hyper,52285
9537,12,15,4,Terrain,Muxtai X1,22,Pulse,39356
9538,2,2,5,Terrain,Kairo,54,Pulse,32536
9539,10,30,27,Terrain,[YUNA],48,Flow,51352
9540,17,2,11,Terrain,Alto,14,Pulse,36259
9541,12,15,10,Terrain,Muxtai X1,37,Flow,42089
9542,14,10,11,Terrain,Mirage,46,Flow,46399
9543,8,8,23,Terrain,Calyx,27,Pulse,49670
9544,15,13,13,Terrain,pfpfpfpbbx80,40,Hyper,37491
9545,6,9,3,Terrain,Toad,29,Flow,25356
9546,18,5,5,Terrain,Alto,83,Hyper,36164
9547,14,46,9,Terrain,Holo,0,Flow,45290
9548,13,19,8,Terrain,Grove,43,Flow,23800
9549,14,21,29,Terrain,Riso,26,Flow,26285
9550,6,20,15,Terrain,Ender,30,Hyper,30605
9551,10,10,12,Terrain,[YUNA],22,Flow,28073
9552,13,18,12,Terrain,Hypermage,26,Hyper,45687
9553,13,36,2,Terrain,Hypermage,35,Flow,42129
9554,11,2,5,Terrain,[BLOOD],10,Pulse,49220
9555,13,30,12,Terrain,Hypermage,66,Flow,24139
9556,14,44,34,Terrain,Mirage,43,Flow,34375
9557,11,0,23,Terrain,[HOME],45,Pulse,48434
9558,11,1,19,Terrain,[DARK],53,Hyper,38069
9559,14,31,35,Daydream,Holo,39,Flow,49318
9560,16,4,18,Terrain,Uwo,56,Pulse,40497
9561,13,29,40,Terrain,Nightrose,2,Flow,23006
9562,10,13,9,Terrain,[YUNA],11,Flow,45893
9563,14,31,11,Terrain,Holo,52,Pulse,49232
9564,3,7,6,Daydream,Kairo,67,Hyper,48037
9565,6,10,16,Terrain,Ender,2,Flow,33695
9566,14,23,31,Terrain,Mirage,80,Flow,50771
9567,14,3,42,Terrain,Holo,75,Hyper,44419
9568,16,23,15,Terrain,Greysunn,80,Flow,30349
9569,11,28,27,Terrain,[WEN],13,Pulse,25661
9570,16,1,1,Terrain,Uwo,52,Flow,49548
9571,9,9,4,Terrain,Wastelands,84,Flow,30286
9572,15,20,17,Terrain,Pepo,53,Flow,36819
9573,13,30,4,Daydream,Grove,47,Flow,31036
9574,13,4,1,Terrain,Hypermage,59,Flow,40250
9575,16,2,5,Terrain,Treasure,50,Pulse,49006
9576,16,23,22,Terrain,Mould,56,Pulse,48186
9577,14,7,10,Daydream,Exduo,70,Flow,26460
9578,6,1,6,Terrain,Angel,19,Flow,27792
9579,16,3,14,Terrain,Treasure,51,Flow,52095
9580,17,6,4,Terrain,Alto,9,Hyper,49805
9581,13,29,22,Terrain,Mecha,4,Flow,29462
9582,17,14,13,Terrain,Alto,85,Pulse,34261
9583,6,7,18,Terrain,Rocket,41,Hyper,53113
9584,14,4,47,Terrain,Hyphae,34,Flow,36147
9585,13,1,42,Terrain,Mecha,66,Flow,22972
9586,14,30,36,Terrain,Holo,39,Flow,36257
9587,14,11,10,Terrain,Mirage,32,Flow,48104
9588,15,15,12,Terrain,Linosim,7,Hyper,49573
9589,13,0,38,Terrain,Mecha,0,Pulse,38597
9590,13,20,1,Terrain,Nightrose,53,Flow,52912
9591,9,0,6,Terrain,Aria,91,Flow,15857
9592,10,21,30,Terrain,[CUR2],3,Flow,25973
9593,11,24,8,Terrain,[DARK],23,Hyper,30054
9594,13,23,39,Terrain,Arc,6,Flow,49472
9595,13,4,19,Terrain,Grove,4,Pulse,49210
9596,16,18,5,Terrain,Treasure,54,Pulse,41965
9597,12,10,2,Terrain,Muxtai X1,46,Pulse,40148
9598,13,46,15,Terrain,Nightrose,51,Flow,46396
9599,13,4,6,Terrain,Grove,60,Pulse,51435
9600,13,35,6,Terrain,Grove,63,Flow,31711
9601,13,38,42,Terrain,Killscreen,3,Flow,33885
9602,13,44,43,Terrain,Arc,50,Pulse,51002
9603,13,29,13,Terrain,Hypermage,63,Pulse,21387
9604,13,32,17,Terrain,Hypermage,21,Pulse,40094
9605,7,15,4,Terrain,First Earth,43,Flow,42121
9606,7,4,3,Terrain,Mt Zuka,46,Flow,37100
9607,14,25,43,Terraform,Riso,27,Flow,33913
9608,13,30,9,Terrain,Grove,49,Flow,50802
9609,13,14,19,Terrain,Grove,49,Flow,49944
9610,13,29,10,Terrain,Grove,49,Flow,25396
9611,15,19,2,Terrain,Pepo,31,Pulse,31913
9612,15,9,21,Terrain,pfpfpfpbbx80,72,Pulse,42730
9613,13,33,5,Terrain,Grove,22,Pulse,18745
9614,14,27,35,Terrain,Holo,22,Flow,36738
9615,16,1,4,Terrain,Uwo,43,Flow,40018
9616,8,9,7,Terrain,Cradle,63,Flow,41725
9617,13,35,11,Terrain,Arc,44,Pulse,39646
9618,10,4,17,Terrain,[HYCA],83,Flow,50060
9619,13,4,40,Terrain,Mecha,0,Flow,37469
9620,17,5,10,Terrain,Alto,7,Pulse,52667
9621,11,30,14,Terrain,[DARK],14,Pulse,34993
